rankdate,1,2,3,4,5,LS,cons,Date,Mkt-RF,SMB,HML,RMW,CMA,RF
1987-11,-0.049102609826589594,-0.04808949848942598,-0.0652481319648094,-0.0739136430678466,-0.08752520059880238,-0.038422590772212786,0,198711,-7.77,2.85,2.95,-1.88,0.68,0.35
1987-12,0.09636770118343195,0.09821993134328359,0.09593390746268657,0.08253289877300612,0.025973368580060423,-0.07039433260337152,0,198712,6.81,0.06,-4.43,2.96,-2.42,0.39
1988-01,0.030439701754385963,0.02890305278592376,0.04239200874635568,0.05549112275449103,0.10561382195845696,0.075174120204071,0,198801,4.21,-0.51,5.01,-1.14,2.13,0.29
1988-02,0.06737053581661892,0.059748861356932144,0.09222290322580647,0.10113554046242774,0.08737000591715977,0.019999470100540845,0,198802,4.75,3.32,-1.71,1.56,-0.01,0.46
1988-03,-0.0035429491525423734,0.016137910596026487,0.01983748951048951,0.036699051194539256,0.04361948639455783,0.0471624355471002,0,198803,-2.27,6.25,0.73,-0.25,1.8,0.44
1988-04,0.009756083612040133,0.01744418604651163,0.003977848484848484,0.009672946843853822,0.006318695945945945,-0.0034373876660941877,0,198804,0.56,1.16,1.67,-0.2,1.92,0.46
1988-05,-0.011554469255663431,-0.013866181528662418,-0.020988236065573772,-0.013092320388349513,-0.03203738961038961,-0.02048292035472618,0,198805,-0.29,-2.56,2.42,-0.74,0.33,0.51
1988-06,0.06526799999999999,0.06559056395348838,0.07542472303206997,0.07518630000000001,0.060973362831858405,-0.004294637168141588,0,198806,4.79,2.16,-1.24,1.47,-3.37,0.49
1988-07,-0.01296157065217391,-0.017365487179487177,-0.01675436666666667,-0.01297705540166205,-0.0032847988826815644,0.009676771769492346,0,198807,-1.25,-0.21,2.22,-0.58,1.52,0.51
1988-08,-0.025988905013192613,-0.031673024,-0.02661560422163588,-0.023250377358490566,-0.02963903217158177,-0.0036501271583891555,0,198808,-3.31,-0.03,2.15,-0.82,1.76,0.59
1988-09,0.03629485372340425,0.036799836021505376,0.03872940921409214,0.02500855,0.010476884931506851,-0.0258179687918974,0,198809,3.3,-1.36,-0.75,1.76,-0.61,0.62
1988-10,0.007829460732984295,0.004685385224274406,-0.01230849602122016,-0.0039338126649076524,-0.02989375596816976,-0.037723216701154055,0,198810,1.15,-2.95,2.05,1.3,1.03,0.61
1988-11,-0.022068966408268737,-0.030068750649350648,-0.030987969309462918,-0.040114716535433075,-0.04566796875,-0.023599002341731266,0,198811,-2.29,-1.65,1.41,-0.28,1.62,0.57
1988-12,0.026317714646464645,0.028951710997442457,0.0432063118556701,0.04441291122715405,0.041272010282776356,0.014954295636311711,0,198812,1.49,2.01,-1.69,0.69,-0.38,0.63
1989-01,0.05666956887755102,0.0549331497461929,0.04764754987212277,0.04501879015544042,0.06352629667519182,0.006856727797640794,0,198901,6.1,-2.31,0.6,-0.95,0.14,0.55
1989-02,-0.0037369587628865984,-0.0040816005089058536,0.00349038717948718,0.009796141732283464,0.014183134366925065,0.017920093129811663,0,198902,-2.25,2.71,1.01,-0.87,1.81,0.61
1989-03,0.024607639566395667,0.019386553719008263,0.023143913043478265,0.023484464864864864,0.011270958217270194,-0.013336681349125473,0,198903,1.57,0.68,0.58,0.05,0.72,0.67
1989-04,0.04989004724409449,0.05983586072423398,0.05296383606557377,0.04574664438502673,0.033543204419889505,-0.016346842824204982,0,198904,4.33,-0.78,-1.42,0.71,-0.57,0.67
1989-05,0.04845701463414634,0.043564977386934677,0.04436721568627451,0.041672830845771155,0.027815997487437186,-0.020641017146709153,0,198905,3.35,-0.01,-0.88,0.49,-0.08,0.79
